Owned_Car,Owned_Realty,Total_Children,Total_Income,Owned_Mobile_Phone,Owned_Work_Phone,Owned_Phone,Owned_Email,Total_Family_Members,Applicant_Age,Years_of_Working,Total_Bad_Debt,Total_Good_Debt,Status,Applicant_Gender_Encoded,Income_Type_Encoded,Education_Type_Encoded,Family_Status_Encoded,Housing_Type_Encoded
0,1,0,202500,1,0,0,0,2,45,2,0,3,1,0,4,4,1,1
0,1,0,202500,1,0,0,0,2,45,2,2,7,1,0,4,4,1,1
0,1,0,202500,1,0,0,0,2,45,2,0,3,1,0,4,4,1,1
0,1,0,202500,1,0,0,0,2,45,2,0,16,1,0,4,4,1,1
0,1,0,202500,1,0,0,0,2,45,2,0,12,1,0,4,4,1,1
1,0,0,157500,1,0,0,0,1,23,2,0,6,1,0,0,4,3,5
1,0,0,157500,1,0,0,0,1,23,2,0,5,1,0,0,4,3,5
0,1,0,247500,1,1,1,0,2,42,2,14,33,1,1,0,4,1,1
0,1,0,247500,1,1,1,0,2,42,2,0,39,1,1,0,4,1,1
0,1,0,247500,1,1,1,0,2,42,2,0,38,1,1,0,4,1,1
0,1,0,247500,1,1,1,0,2,42,2,0,38,1,1,0,4,1,1
0,1,0,247500,1,1,1,0,2,42,2,3,40,1,1,0,4,1,1
0,1,0,274500,1,0,0,0,2,59,8,0,22,1,0,4,1,1,1
0,1,0,274500,1,0,0,0,2,59,8,0,44,1,0,4,1,1,1
0,0,0,90000,1,0,0,0,1,47,6,0,32,1,0,4,1,2,1
1,1,0,157500,1,0,0,0,2,26,4,1,13,1,1,4,4,0,1
1,1,0,157500,1,0,0,0,2,26,4,1,13,1,1,4,4,0,1
1,1,0,157500,1,0,0,0,2,26,4,0,6,1,1,4,4,0,1
1,1,0,157500,1,0,0,0,2,26,4,1,13,1,1,4,4,0,1
1,1,0,157500,1,0,0,0,2,26,4,1,10,1,1,4,4,0,1
0,1,1,180000,1,0,0,0,2,46,3,0,5,1,1,4,4,2,1
0,1,1,180000,1,0,0,0,2,46,3,0,24,1,1,4,4,2,1
1,1,2,225000,1,1,1,0,4,45,19,0,13,1,1,4,4,1,1
1,1,2,225000,1,1,1,0,4,45,19,0,13,1,1,4,4,1,1
1,1,2,225000,1,1,1,0,4,45,19,0,13,1,1,4,4,1,1
1,1,2,225000,1,1,1,0,4,45,19,0,27,1,1,4,4,1,1
1,1,2,225000,1,1,1,0,4,45,19,1,26,1,1,4,4,1,1
1,1,2,225000,1,1,1,0,4,45,19,0,27,1,1,4,4,1,1
0,1,0,67500,1,1,1,0,2,29,7,0,5,1,0,4,4,1,3
1,0,1,202500,1,1,1,0,3,41,9,0,15,1,1,0,4,1,1
1,0,1,202500,1,1,1,0,3,41,9,1,50,1,1,0,4,1,1
1,0,1,202500,1,1,1,0,3,41,9,0,56,1,1,0,4,1,1
0,1,0,112500,1,0,0,0,1,60,3,0,31,1,0,4,4,3,1
0,1,0,112500,1,0,0,0,1,60,3,0,41,1,0,4,4,3,1
0,0,0,135000,1,0,0,0,2,40,4,0,8,1,1,4,4,1,1
1,1,0,180000,1,1,1,0,1,53,2,0,8,1,1,4,4,3,1
1,1,0,180000,1,1,1,0,1,53,2,0,10,1,1,4,4,3,1
1,1,0,180000,1,1,1,0,1,53,2,0,14,1,1,4,4,3,1
1,1,0,180000,1,1,1,0,1,53,2,0,10,1,1,4,4,3,1
1,1,0,180000,1,1,1,0,1,53,2,0,10,1,1,4,4,3,1
0,0,0,157500,1,0,0,0,2,56,6,0,12,1,0,4,4,0,1
0,0,0,157500,1,0,0,0,2,56,6,0,12,1,0,4,4,0,1
0,0,0,157500,1,0,0,0,2,56,6,0,12,1,0,4,4,0,1
0,1,0,270000,1,0,0,0,1,46,27,0,7,1,0,4,4,3,1
0,1,0,270000,1,0,0,0,1,46,27,0,45,1,0,4,4,3,1
0,1,0,270000,1,0,0,0,1,46,27,0,45,1,0,4,4,3,1
1,1,0,315000,1,1,0,0,2,50,4,1,8,1,1,4,4,1,1
1,1,0,315000,1,1,0,0,2,50,4,0,11,1,1,4,4,1,1
1,1,0,315000,1,1,0,0,2,50,4,1,8,1,1,4,4,1,1
1,1,0,315000,1,1,0,0,2,50,4,1,8,1,1,4,4,1,1
1,1,0,315000,1,1,0,0,2,50,4,0,16,1,1,4,4,1,1
1,1,0,315000,1,1,0,0,2,50,4,1,8,1,1,4,4,1,1
1,1,0,315000,1,1,0,0,2,50,4,1,8,1,1,4,4,1,1
1,1,0,315000,1,1,0,0,2,50,4,0,12,1,1,4,4,1,1
1,1,0,315000,1,1,0,0,2,50,4,1,8,1,1,4,4,1,1
1,1,0,315000,1,1,0,0,2,50,4,1,8,1,1,4,4,1,1
1,1,0,315000,1,1,0,0,2,50,4,1,7,1,1,4,4,1,1
1,1,0,157500,1,0,0,0,1,29,2,0,3,1,1,4,4,3,1
1,1,0,112500,1,1,0,0,2,29,1,0,45,1,1,4,4,1,1
1,1,0,112500,1,1,0,0,2,29,1,0,45,1,1,4,4,1,1
1,1,0,157500,1,0,0,0,1,28,2,0,57,1,0,4,1,3,1
1,1,0,157500,1,0,0,0,1,28,2,0,10,1,0,4,1,3,1
0,1,1,202500,1,0,0,0,3,44,24,0,61,1,0,2,4,0,1
0,1,1,202500,1,0,0,0,3,44,24,0,49,1,0,2,4,0,1
0,1,1,202500,1,0,0,0,3,44,24,0,42,1,0,2,4,0,1
0,1,1,202500,1,0,0,0,3,44,24,0,33,1,0,2,4,0,1
0,1,1,202500,1,0,0,0,3,44,24,0,51,1,0,2,4,0,1
0,1,1,202500,1,0,0,0,3,44,24,0,53,1,0,2,4,0,1
0,1,1,202500,1,0,0,0,3,44,24,0,31,1,0,2,4,0,1
0,1,1,202500,1,0,0,0,3,44,24,0,16,1,0,2,4,0,1
0,1,1,202500,1,0,0,0,3,44,24,0,16,1,0,2,4,0,1
0,1,1,90000,1,0,0,0,3,46,4,0,12,1,1,0,4,1,1
1,1,0,189000,1,0,0,0,2,44,6,0,44,1,1,4,4,1,1
1,1,0,189000,1,0,0,0,2,44,6,0,44,1,1,4,4,1,1
1,1,0,189000,1,0,0,0,2,44,6,0,40,1,1,4,4,1,1
1,1,0,189000,1,0,0,0,2,44,6,0,12,1,1,4,4,1,1
1,1,0,189000,1,0,0,0,2,44,6,0,5,1,1,4,4,1,1
1,1,0,225000,1,1,0,0,2,55,5,0,14,1,0,4,4,0,1
1,1,0,225000,1,1,0,0,2,55,5,0,14,1,0,4,4,0,1
1,1,1,157500,1,0,0,0,3,47,5,0,20,1,1,4,4,1,1
1,1,1,157500,1,0,0,0,3,47,5,0,44,1,1,4,4,1,1
1,1,1,157500,1,0,0,0,3,47,5,0,24,1,1,4,4,1,1
1,1,0,157500,1,1,0,0,2,54,8,0,14,1,1,4,4,1,1
1,1,0,157500,1,1,0,0,2,54,8,0,15,1,1,4,4,1,1
0,1,0,189000,1,0,0,1,2,40,3,0,25,1,0,4,4,1,1
0,1,0,189000,1,0,0,1,2,40,3,0,25,1,0,4,4,1,1
0,1,0,189000,1,0,0,1,2,40,3,1,9,1,0,4,4,1,1
0,1,0,189000,1,0,0,1,2,40,3,0,8,1,0,4,4,1,1
0,1,1,90000,1,1,0,0,3,26,2,0,5,1,0,4,4,0,1
0,1,1,90000,1,1,0,0,3,26,2,0,15,1,0,4,4,0,1
0,1,0,157500,1,0,0,0,2,48,3,0,9,1,0,4,4,1,1
0,1,0,157500,1,0,0,0,2,48,3,0,9,1,0,4,4,1,1
0,1,0,157500,1,0,0,0,2,48,3,0,48,1,0,4,4,1,1
0,1,0,157500,1,0,0,0,2,48,3,0,20,1,0,4,4,1,1
0,1,0,157500,1,0,0,0,2,48,3,1,19,1,0,4,4,1,1
0,1,0,157500,1,0,0,0,2,48,3,0,23,1,0,4,4,1,1
1,1,0,315000,1,0,0,1,1,36,10,0,9,1,1,4,4,3,1
1,1,0,315000,1,0,0,1,1,36,10,0,9,1,1,4,4,3,1
1,1,0,315000,1,0,0,1,1,36,10,0,26,1,1,4,4,3,1
1,1,0,315000,1,0,0,1,1,36,10,0,9,1,1,4,4,3,1
1,1,0,315000,1,0,0,1,1,36,10,0,51,1,1,4,4,3,1
1,1,0,315000,1,0,0,1,1,36,10,0,9,1,1,4,4,3,1
0,0,1,76500,1,1,1,0,3,44,3,0,3,1,0,4,1,1,1
0,0,1,76500,1,1,1,0,3,44,3,0,3,1,0,4,1,1,1
0,0,1,76500,1,1,1,0,3,44,3,0,17,1,0,4,1,1,1
0,0,1,76500,1,1,1,0,3,44,3,0,3,1,0,4,1,1,1
0,0,1,76500,1,1,1,0,3,44,3,0,2,1,0,4,1,1,1
0,0,1,76500,1,1,1,0,3,44,3,0,3,1,0,4,1,1,1
0,0,1,76500,1,1,1,0,3,44,3,0,11,1,0,4,1,1,1
0,0,1,76500,1,1,1,0,3,44,3,0,2,1,0,4,1,1,1
0,1,0,112500,1,1,0,0,1,53,27,0,24,1,0,4,4,3,1
0,1,0,112500,1,1,0,0,1,53,27,0,4,1,0,4,4,3,1
0,1,1,72000,1,1,0,0,3,23,2,2,2,0,0,0,4,1,1
0,1,1,81000,1,0,1,0,3,40,5,0,18,1,0,0,4,1,1
1,1,1,157500,1,0,0,0,3,44,7,0,21,1,1,4,4,1,1
1,1,1,157500,1,0,0,0,3,44,7,0,42,1,1,4,4,1,1
1,1,0,157500,1,0,0,0,2,57,7,0,1,1,0,4,1,0,1
0,1,0,135000,1,1,0,0,2,56,3,0,13,1,1,4,4,1,1
0,1,0,135000,1,1,0,0,2,56,3,0,8,1,1,4,4,1,1
0,1,1,292500,1,0,0,0,2,35,8,0,19,1,0,4,2,3,1
0,1,1,292500,1,0,0,0,2,35,8,0,21,1,0,4,2,3,1
0,1,1,292500,1,0,0,0,2,35,8,0,32,1,0,4,2,3,1
0,1,1,292500,1,0,0,0,2,35,8,0,9,1,0,4,2,3,1
0,1,1,292500,1,0,0,0,2,35,8,0,8,1,0,4,2,3,1
0,1,1,292500,1,0,0,0,2,35,8,0,14,1,0,4,2,3,1
0,1,1,292500,1,0,0,0,2,35,8,0,8,1,0,4,2,3,1
0,1,1,292500,1,0,0,0,2,35,8,2,7,1,0,4,2,3,1
0,1,0,225000,1,0,0,1,2,30,3,0,5,1,0,0,1,1,1
0,1,0,225000,1,0,0,1,2,30,3,0,5,1,0,0,1,1,1
0,1,1,225000,1,0,0,0,3,36,6,0,11,1,0,0,1,1,1
0,1,1,225000,1,0,0,0,3,36,6,0,8,1,0,0,1,1,1
0,1,1,225000,1,0,0,0,3,36,6,0,11,1,0,0,1,1,1
0,1,1,225000,1,0,0,0,3,36,6,0,10,1,0,0,1,1,1
0,1,1,225000,1,0,0,0,3,36,6,0,2,1,0,0,1,1,1
0,1,1,225000,1,0,0,0,3,36,6,0,8,1,0,0,1,1,1
0,1,1,225000,1,0,0,0,3,36,6,0,10,1,0,0,1,1,1
0,1,0,180000,1,0,0,1,2,45,9,0,24,1,1,4,4,1,1
0,1,0,180000,1,0,0,1,2,45,9,0,6,1,1,4,4,1,1
0,1,0,180000,1,0,0,1,2,45,9,0,49,1,1,4,4,1,1
0,1,0,180000,1,0,0,1,2,45,9,0,12,1,1,4,4,1,1
1,1,0,157500,1,0,0,1,2,48,2,1,32,1,1,4,4,1,1
1,1,0,157500,1,0,0,1,2,48,2,0,15,1,1,4,4,1,1
1,1,0,157500,1,0,0,1,2,48,2,0,15,1,1,4,4,1,1
1,1,0,157500,1,0,0,1,2,48,2,1,36,1,1,4,4,1,1
0,1,2,225000,1,0,0,1,4,31,5,0,26,1,0,4,4,0,1
0,1,2,225000,1,0,0,1,4,31,5,0,32,1,0,4,4,0,1
0,1,2,225000,1,0,0,1,4,31,5,0,26,1,0,4,4,0,1
0,1,2,225000,1,0,0,1,4,31,5,0,26,1,0,4,4,0,1
0,1,2,225000,1,0,0,1,4,31,5,0,13,1,0,4,4,0,1
0,1,2,225000,1,0,0,1,4,31,5,0,26,1,0,4,4,0,1
0,1,2,225000,1,0,0,1,4,31,5,0,32,1,0,4,4,0,1
0,1,0,315000,1,0,0,0,1,56,4,4,46,1,0,0,4,3,1
0,1,0,315000,1,0,0,0,1,56,4,2,1,0,0,0,4,3,1
0,1,0,315000,1,0,0,0,1,56,4,0,20,1,0,0,4,3,1
0,1,0,315000,1,0,0,0,1,56,4,3,9,1,0,0,4,3,1
0,1,0,315000,1,0,0,0,1,56,4,0,4,1,0,0,4,3,1
0,1,0,315000,1,0,0,0,1,56,4,0,4,1,0,0,4,3,1
1,1,0,135000,1,0,0,0,1,45,4,7,41,1,0,4,4,2,1
1,1,0,135000,1,0,0,0,1,45,4,0,4,1,0,4,4,2,1
1,1,0,135000,1,0,0,0,1,45,4,0,53,1,0,4,4,2,1
1,1,0,135000,1,0,0,0,1,45,4,0,10,1,0,4,4,2,1
1,1,0,135000,1,0,0,0,1,45,4,0,22,1,0,4,4,2,1
1,1,0,135000,1,0,0,0,1,45,4,0,16,1,0,4,4,2,1
0,1,0,180000,1,0,0,0,2,27,8,0,7,1,0,0,1,1,5
0,1,0,180000,1,0,0,0,2,27,8,0,15,1,0,0,1,1,5
0,1,0,180000,1,0,0,0,2,27,8,0,31,1,0,0,1,1,5
1,1,1,166500,1,0,0,1,3,38,11,0,24,1,0,4,4,1,1
1,1,1,166500,1,0,0,1,3,38,11,0,23,1,0,4,4,1,1
1,1,1,166500,1,0,0,1,3,38,11,0,24,1,0,4,4,1,1
1,1,1,166500,1,0,0,1,3,38,11,0,24,1,0,4,4,1,1
0,0,1,112500,1,0,1,1,3,34,15,0,47,1,0,4,1,0,5
0,0,1,112500,1,0,1,1,3,34,15,0,40,1,0,4,1,0,5
0,0,1,112500,1,0,1,1,3,34,15,0,11,1,0,4,1,0,5
0,0,1,112500,1,0,1,1,3,34,15,0,52,1,0,4,1,0,5
0,0,1,112500,1,0,1,1,3,34,15,0,41,1,0,4,1,0,5
0,0,1,112500,1,0,1,1,3,34,15,0,47,1,0,4,1,0,5
0,1,0,157500,1,0,1,0,1,49,22,0,5,1,0,4,4,3,1
0,1,0,157500,1,0,1,0,1,49,22,0,6,1,0,4,4,3,1
0,1,0,157500,1,0,1,0,1,49,22,0,13,1,0,4,4,3,1
0,1,0,157500,1,0,1,0,1,49,22,0,41,1,0,4,4,3,1
0,1,0,157500,1,0,1,0,1,49,22,0,13,1,0,4,4,3,1
0,1,0,157500,1,0,1,0,1,49,22,0,5,1,0,4,4,3,1
0,1,0,157500,1,0,1,0,1,49,22,0,15,1,0,4,4,3,1
0,1,0,157500,1,0,1,0,1,49,22,0,13,1,0,4,4,3,1
0,1,0,157500,1,0,1,0,1,49,22,0,34,1,0,4,4,3,1
0,1,1,67500,1,1,0,0,3,42,3,0,20,1,0,4,4,1,1
0,1,0,144000,1,1,1,0,2,55,30,0,37,1,0,4,4,1,1
0,1,0,144000,1,1,1,0,2,55,30,0,34,1,0,4,4,1,1
0,1,0,144000,1,1,1,0,2,55,30,0,56,1,0,4,4,1,1
0,1,0,144000,1,1,1,0,2,55,30,0,9,1,0,4,4,1,1
0,1,0,144000,1,1,1,0,2,55,30,1,30,1,0,4,4,1,1
0,1,0,144000,1,1,1,0,2,55,30,0,9,1,0,4,4,1,1
0,1,0,144000,1,1,1,0,2,55,30,0,24,1,0,4,4,1,1
1,1,1,900000,1,0,0,0,3,43,4,0,38,1,1,4,4,1,0
1,1,1,900000,1,0,0,0,3,43,4,0,17,1,1,4,4,1,0
1,1,1,900000,1,0,0,0,3,43,4,0,5,1,1,4,4,1,0
1,1,1,900000,1,0,0,0,3,43,4,0,19,1,1,4,4,1,0
1,1,1,900000,1,0,0,0,3,43,4,0,14,1,1,4,4,1,0
1,1,1,900000,1,0,0,0,3,43,4,0,30,1,1,4,4,1,0
1,1,1,900000,1,0,0,0,3,43,4,0,16,1,1,4,4,1,0
1,0,1,180000,1,0,0,0,3,49,5,0,9,1,0,2,4,1,2
1,0,1,180000,1,0,0,0,3,49,5,0,60,1,0,2,4,1,2
1,0,1,180000,1,0,0,0,3,49,5,0,8,1,0,2,4,1,2
1,0,1,180000,1,0,0,0,3,49,5,0,20,1,0,2,4,1,2
0,0,0,180000,1,1,0,1,2,23,2,0,15,1,0,0,2,1,5
0,0,0,180000,1,1,0,1,2,23,2,0,4,1,0,0,2,1,5
0,0,0,180000,1,1,0,1,2,23,2,0,3,1,0,0,2,1,5
1,1,1,315000,1,0,0,0,2,33,6,0,21,1,0,4,2,3,1
1,1,1,315000,1,0,0,0,2,33,6,0,19,1,0,4,2,3,1
1,1,1,315000,1,0,0,0,2,33,6,0,32,1,0,4,2,3,1
1,1,1,315000,1,0,0,0,2,33,6,0,19,1,0,4,2,3,1
1,1,1,315000,1,0,0,0,2,33,6,0,29,1,0,4,2,3,1
1,1,1,315000,1,0,0,0,2,33,6,0,20,1,0,4,2,3,1
1,1,1,315000,1,0,0,0,2,33,6,0,2,1,0,4,2,3,1
1,1,0,76500,1,1,1,0,2,34,7,0,8,1,0,4,4,1,1
1,1,0,76500,1,1,1,0,2,34,7,0,7,1,0,4,4,1,1
1,1,0,76500,1,1,1,0,2,34,7,0,7,1,0,4,4,1,1
0,0,1,360000,1,0,0,0,3,41,6,0,30,1,0,0,1,0,1
0,0,1,360000,1,0,0,0,3,41,6,0,13,1,0,0,1,0,1
0,0,1,360000,1,0,0,0,3,41,6,0,13,1,0,0,1,0,1
0,0,1,360000,1,0,0,0,3,41,6,0,30,1,0,0,1,0,1
0,0,1,360000,1,0,0,0,3,41,6,0,13,1,0,0,1,0,1
0,0,1,360000,1,0,0,0,3,41,6,0,13,1,0,0,1,0,1
0,0,1,360000,1,0,0,0,3,41,6,0,13,1,0,0,1,0,1
0,0,1,360000,1,0,0,0,3,41,6,0,13,1,0,0,1,0,1
0,0,1,360000,1,0,0,0,3,41,6,0,13,1,0,0,1,0,1
0,0,1,360000,1,0,0,0,3,41,6,0,12,1,0,0,1,0,1
0,1,0,247500,1,0,0,1,2,51,4,0,14,1,1,4,4,1,1
0,1,0,247500,1,0,0,1,2,51,4,0,21,1,1,4,4,1,1
0,1,0,247500,1,0,0,1,2,51,4,0,10,1,1,4,4,1,1
0,1,0,139500,1,0,0,1,2,52,1,0,10,1,0,4,4,1,1
0,1,0,139500,1,0,0,1,2,52,1,0,20,1,0,4,4,1,1
0,1,0,139500,1,0,0,1,2,52,1,1,10,1,0,4,4,1,1
0,1,0,139500,1,0,0,1,2,52,1,0,12,1,0,4,4,1,1
0,1,0,139500,1,0,0,1,2,52,1,0,12,1,0,4,4,1,1
0,1,0,139500,1,0,0,1,2,52,1,0,20,1,0,4,4,1,1
0,1,0,139500,1,0,0,1,2,52,1,0,5,1,0,4,4,1,1
0,1,0,139500,1,0,0,1,2,52,1,0,29,1,0,4,4,1,1
0,1,0,139500,1,0,0,1,2,52,1,0,10,1,0,4,4,1,1
0,0,4,67500,1,1,0,0,6,37,1,0,37,1,0,0,4,1,1
0,1,0,324000,1,0,0,0,1,45,5,1,4,1,0,4,4,2,1
0,1,0,324000,1,0,0,0,1,45,5,1,7,1,0,4,4,2,1
0,1,0,324000,1,0,0,0,1,45,5,1,32,1,0,4,4,2,1
0,1,0,324000,1,0,0,0,1,45,5,1,39,1,0,4,4,2,1
0,1,0,324000,1,0,0,0,1,45,5,1,25,1,0,4,4,2,1
0,1,0,324000,1,0,0,0,1,45,5,0,9,1,0,4,4,2,1
0,1,0,180000,1,0,1,1,2,36,1,0,18,1,0,0,1,0,1
0,1,0,180000,1,0,1,1,2,36,1,0,7,1,0,0,1,0,1
0,1,0,180000,1,0,1,1,2,36,1,0,31,1,0,0,1,0,1
0,1,0,180000,1,0,1,1,2,36,1,0,7,1,0,0,1,0,1
0,1,0,180000,1,0,1,1,2,36,1,0,7,1,0,0,1,0,1
0,1,0,180000,1,0,1,1,2,36,1,0,7,1,0,0,1,0,1
0,1,0,180000,1,1,0,0,2,42,2,0,8,1,0,0,1,1,1
0,1,0,180000,1,1,0,0,2,42,2,0,10,1,0,0,1,1,1
0,1,0,180000,1,1,0,0,2,42,2,0,9,1,0,0,1,1,1
1,0,0,180000,1,1,1,0,1,27,4,0,26,1,1,0,4,3,3
1,0,0,180000,1,1,1,0,1,27,4,10,48,1,1,0,4,3,3
1,0,0,180000,1,1,1,0,1,27,4,4,57,1,1,0,4,3,3
1,1,0,360000,1,1,1,0,1,36,3,0,17,1,1,4,4,3,2
0,1,0,112500,1,1,0,0,2,55,5,2,16,1,0,0,4,1,1
1,1,0,108000,1,1,0,0,1,47,4,0,13,1,1,4,4,2,5
0,1,0,112500,1,0,0,0,1,52,4,0,61,1,0,4,4,3,1
0,1,0,112500,1,0,0,0,1,52,4,0,25,1,0,4,4,3,1
0,1,0,112500,1,0,0,0,1,52,4,0,23,1,0,4,4,3,1
1,1,0,225000,1,1,1,1,2,54,9,0,6,1,0,0,1,1,1
0,1,1,63000,1,0,0,0,3,40,9,0,36,1,0,0,4,1,1
0,1,1,63000,1,0,0,0,3,40,9,0,35,1,0,0,4,1,1
0,1,1,63000,1,0,0,0,3,40,9,0,40,1,0,0,4,1,1
0,1,1,63000,1,0,0,0,3,40,9,0,14,1,0,0,4,1,1
1,1,0,225000,1,1,0,0,2,28,6,0,34,1,1,0,4,1,1
1,1,0,225000,1,1,0,0,2,28,6,0,61,1,1,0,4,1,1
1,1,0,225000,1,1,0,0,2,28,6,0,17,1,1,0,4,1,1
1,1,0,225000,1,1,0,0,2,28,6,0,45,1,1,0,4,1,1
0,1,0,180000,1,1,0,0,1,42,4,2,29,1,1,4,4,3,1
0,1,0,180000,1,1,0,0,1,42,4,0,22,1,1,4,4,3,1
0,1,0,180000,1,1,0,0,1,42,4,0,17,1,1,4,4,3,1
1,0,1,157500,1,0,0,0,3,43,6,0,3,1,1,4,4,1,1
1,0,1,157500,1,0,0,0,3,43,6,0,42,1,1,4,4,1,1
1,0,1,157500,1,0,0,0,3,43,6,0,3,1,1,4,4,1,1
1,0,1,157500,1,0,0,0,3,43,6,0,9,1,1,4,4,1,1
1,0,1,157500,1,0,0,0,3,43,6,0,32,1,1,4,4,1,1
1,1,0,144000,1,0,0,0,2,46,2,0,11,1,0,0,4,1,1
1,1,0,144000,1,0,0,0,2,46,2,0,6,1,0,0,4,1,1
1,1,0,144000,1,0,0,0,2,46,2,0,14,1,0,0,4,1,1
1,1,0,144000,1,0,0,0,2,46,2,0,15,1,0,0,4,1,1
1,1,0,144000,1,0,0,0,2,46,2,0,3,1,0,0,4,1,1
1,1,0,144000,1,0,0,0,2,46,2,0,6,1,0,0,4,1,1
1,0,1,360000,1,0,0,1,2,46,12,0,43,1,0,4,1,4,1
1,0,1,360000,1,0,0,1,2,46,12,1,33,1,0,4,1,4,1
1,0,1,360000,1,0,0,1,2,46,12,0,16,1,0,4,1,4,1
1,0,1,360000,1,0,0,1,2,46,12,1,33,1,0,4,1,4,1
1,0,1,360000,1,0,0,1,2,46,12,0,45,1,0,4,1,4,1
1,0,1,360000,1,0,0,1,2,46,12,1,19,1,0,4,1,4,1
1,0,1,360000,1,0,0,1,2,46,12,0,15,1,0,4,1,4,1
1,0,1,360000,1,0,0,1,2,46,12,1,10,1,0,4,1,4,1
1,0,1,360000,1,0,0,1,2,46,12,0,6,1,0,4,1,4,1
1,0,1,360000,1,0,0,1,2,46,12,0,6,1,0,4,1,4,1
1,0,1,360000,1,0,0,1,2,46,12,0,6,1,0,4,1,4,1
1,0,1,360000,1,0,0,1,2,46,12,0,28,1,0,4,1,4,1
1,0,1,360000,1,0,0,1,2,46,12,0,33,1,0,4,1,4,1
1,0,1,360000,1,0,0,1,2,46,12,0,42,1,0,4,1,4,1
1,0,1,360000,1,0,0,1,2,46,12,0,17,1,0,4,1,4,1
1,0,1,360000,1,0,0,1,2,46,12,0,6,1,0,4,1,4,1
1,0,1,360000,1,0,0,1,2,46,12,0,48,1,0,4,1,4,1
0,1,0,382500,1,0,0,0,2,48,5,0,13,1,0,4,4,1,1
0,1,0,382500,1,0,0,0,2,48,5,0,7,1,0,4,4,1,1
0,1,0,382500,1,0,0,0,2,48,5,0,3,1,0,4,4,1,1
0,1,0,382500,1,0,0,0,2,48,5,0,2,1,0,4,4,1,1
1,1,1,112500,1,0,0,1,3,45,5,0,40,1,1,4,4,1,1
1,1,1,112500,1,0,0,1,3,45,5,0,41,1,1,4,4,1,1
1,1,1,112500,1,0,0,1,3,45,5,0,40,1,1,4,4,1,1
0,1,2,54000,1,0,0,0,4,28,3,0,38,1,0,4,4,1,1
0,1,2,54000,1,0,0,0,4,28,3,0,11,1,0,4,4,1,1
0,1,2,54000,1,0,0,0,4,28,3,0,10,1,0,4,4,1,1
0,1,2,54000,1,0,0,0,4,28,3,0,4,1,0,4,4,1,1
0,1,2,54000,1,0,0,0,4,28,3,0,15,1,0,4,4,1,1
1,1,0,270000,1,0,0,0,1,38,5,0,15,1,1,4,4,3,1
1,1,0,270000,1,0,0,0,1,38,5,0,15,1,1,4,4,3,1
1,1,0,270000,1,0,0,0,1,38,5,0,18,1,1,4,4,3,1
1,1,0,270000,1,0,0,0,1,38,5,0,9,1,1,4,4,3,1
1,1,0,270000,1,0,0,0,1,38,5,0,8,1,1,4,4,3,1
1,1,0,270000,1,0,0,0,1,38,5,0,1,1,1,4,4,3,1
1,1,0,270000,1,0,0,0,1,38,5,0,28,1,1,4,4,3,1
1,1,0,270000,1,0,0,0,1,38,5,0,19,1,1,4,4,3,1
1,1,0,270000,1,0,0,0,1,38,5,0,3,1,1,4,4,3,1
1,1,0,270000,1,0,0,0,1,38,5,0,3,1,1,4,4,3,1
1,1,0,270000,1,0,0,0,1,38,5,0,6,1,1,4,4,3,1
1,1,0,270000,1,0,0,0,1,38,5,0,5,1,1,4,4,3,1
1,1,0,270000,1,0,0,0,1,38,5,0,3,1,1,4,4,3,1
1,1,0,270000,1,0,0,0,1,38,5,0,2,1,1,4,4,3,1
1,1,0,225000,1,0,1,0,2,58,3,0,16,1,1,4,2,1,1
0,1,0,180000,1,0,0,0,2,41,22,0,20,1,0,2,4,1,1
0,1,0,180000,1,0,0,0,2,41,22,0,8,1,0,2,4,1,1
0,1,0,180000,1,0,0,0,2,41,22,0,20,1,0,2,4,1,1
0,1,0,180000,1,0,0,0,2,41,22,0,8,1,0,2,4,1,1
0,1,1,180000,1,0,0,1,3,32,3,0,12,1,0,0,1,0,5
0,1,1,180000,1,0,0,1,3,32,3,0,2,1,0,0,1,0,5
0,1,1,180000,1,0,0,1,3,32,3,0,13,1,0,0,1,0,5
1,1,0,180000,1,0,0,0,2,31,5,0,16,1,1,4,1,1,5
1,1,0,180000,1,0,0,0,2,31,5,0,16,1,1,4,1,1,5
1,1,0,180000,1,0,0,0,2,31,5,0,34,1,1,4,1,1,5
1,1,0,180000,1,0,0,0,2,31,5,0,7,1,1,4,1,1,5
1,1,0,180000,1,0,0,0,2,31,5,0,9,1,1,4,1,1,5
1,1,0,180000,1,0,0,0,2,31,5,0,7,1,1,4,1,1,5
1,1,0,180000,1,0,0,0,2,31,5,0,16,1,1,4,1,1,5
1,1,0,180000,1,0,0,0,2,31,5,0,14,1,1,4,1,1,5
1,1,0,180000,1,0,0,0,2,31,5,0,7,1,1,4,1,1,5
1,1,0,180000,1,0,0,0,2,31,5,0,19,1,1,4,1,1,5
1,1,0,180000,1,0,0,0,2,31,5,0,16,1,1,4,1,1,5
1,1,0,180000,1,0,0,0,2,31,5,0,16,1,1,4,1,1,5
1,1,0,180000,1,0,0,0,2,31,5,0,7,1,1,4,1,1,5
1,1,0,180000,1,0,0,0,2,31,5,0,9,1,1,4,1,1,5
1,1,0,180000,1,0,0,0,2,31,5,0,16,1,1,4,1,1,5
1,1,0,180000,1,0,0,0,2,31,5,0,25,1,1,4,1,1,5
